表題：,都道府県・市区町村のすがた（社会・人口統計体系）,,,,,,,,,,,,,
公開日：,2022年6月21日,,,,,,,,,,,,,
,,,,,,,,,,,,,,
***,調査又は集計していないもの,,,,,,,,,,,,,
-,データが得られないもの,,,,,,,,,,,,,
X,数値が秘匿されているもの,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,/項目 コード,E9101,,E9102,,E9103,,E9105,,E9106,
調査年 コード,調査年,地域 コード,地域,/項目,E9101_最終学歴人口（卒業者総数）【人】,注釈,E9102_最終学歴人口（小学校・中学校）【人】,注釈,E9103_最終学歴人口（高校・旧中）【人】,注釈,E9105_最終学歴人口（短大・高専）【人】,注釈,E9106_最終学歴人口（大学・大学院）【人】,注釈
2010100000,2010年度,36301,徳島県 勝浦町,,4832,,1463,,2435,,498,,370,
2010100000,2010年度,36302,徳島県 上勝町,,1602,,776,,488,,100,,101,
2010100000,2010年度,36321,徳島県 佐那河内村,,2270,,664,,841,,217,,154,
2010100000,2010年度,36341,徳島県 石井町,,21289,,4708,,10112,,2801,,3265,
2010100000,2010年度,36342,徳島県 神山町,,5463,,2547,,2222,,338,,326,
2010100000,2010年度,36368,徳島県 那賀町,,8139,,2952,,3237,,539,,554,
2010100000,2010年度,36383,徳島県 牟岐町,,4241,,1634,,1882,,332,,384,
2010100000,2010年度,36387,徳島県 美波町,,6800,,2447,,3070,,623,,595,
2010100000,2010年度,36388,徳島県 海陽町,,8941,,3475,,3840,,812,,769,
2010100000,2010年度,36401,徳島県 松茂町,,11959,,1663,,5002,,1514,,1818,
2010100000,2010年度,36402,徳島県 北島町,,16879,,2439,,7240,,2488,,3426,
2010100000,2010年度,36403,徳島県 藍住町,,26018,,4552,,12845,,3576,,3851,
2010100000,2010年度,36404,徳島県 板野町,,11667,,2882,,5562,,1342,,1360,
2010100000,2010年度,36405,徳島県 上板町,,10565,,2336,,5151,,1290,,1351,
2010100000,2010年度,36468,徳島県 つるぎ町,,9052,,3948,,3662,,676,,725,
2010100000,2010年度,36489,徳島県 東みよし町,,12484,,3484,,4803,,1150,,1139,
2010100000,2010年度,37201,香川県 高松市,,327905,,46688,,136936,,46003,,66352,
2010100000,2010年度,37202,香川県 丸亀市,,87062,,13381,,39996,,11115,,13468,
2010100000,2010年度,37203,香川県 坂出市,,46310,,8080,,21880,,5353,,7302,
2010100000,2010年度,37204,香川県 善通寺市,,27159,,4607,,14720,,3331,,4117,
2010100000,2010年度,37205,香川県 観音寺市,,51636,,9666,,23858,,5810,,6736,
2010100000,2010年度,37206,香川県 さぬき市,,43269,,9977,,21149,,5220,,5931,
2010100000,2010年度,37207,香川県 東かがわ市,,28636,,9241,,12808,,2876,,2925,
2010100000,2010年度,37208,香川県 三豊市,,56858,,11091,,28858,,6716,,7052,
2010100000,2010年度,37322,香川県 土庄町,,12955,,4423,,5597,,1397,,1514,
2010100000,2010年度,37324,香川県 小豆島町,,13926,,4418,,6269,,1536,,1638,
2010100000,2010年度,37341,香川県 三木町,,22705,,4625,,10553,,3136,,3368,
2010100000,2010年度,37364,香川県 直島町,,2873,,768,,1491,,230,,335,
2010100000,2010年度,37386,香川県 宇多津町,,14208,,1876,,6210,,1914,,2922,
2010100000,2010年度,37387,香川県 綾川町,,20184,,3788,,10098,,2675,,2724,
2010100000,2010年度,37403,香川県 琴平町,,8381,,1665,,4203,,1082,,1254,
2010100000,2010年度,37404,香川県 多度津町,,19446,,3465,,10858,,2335,,2706,
2010100000,2010年度,37406,香川県 まんのう町,,16096,,3643,,7897,,1922,,1704,
2010100000,2010年度,38201,愛媛県 松山市,,405756,,57686,,180880,,59219,,79889,
2010100000,2010年度,38202,愛媛県 今治市,,138647,,34450,,63575,,18259,,19451,
2010100000,2010年度,38203,愛媛県 宇和島市,,70461,,21626,,33156,,7521,,6415,
2010100000,2010年度,38204,愛媛県 八幡浜市,,32412,,8833,,15785,,3635,,3421,
2010100000,2010年度,38205,愛媛県 新居浜市,,99525,,19966,,45791,,11756,,13830,
2010100000,2010年度,38206,愛媛県 西条市,,92053,,19559,,46335,,11365,,12277,
2010100000,2010年度,38207,愛媛県 大洲市,,38656,,9967,,15751,,4180,,3620,
2010100000,2010年度,38210,愛媛県 伊予市,,31109,,6860,,15845,,4008,,4051,
2010100000,2010年度,38213,愛媛県 四国中央市,,74097,,18881,,32736,,8349,,9322,
2010100000,2010年度,38214,愛媛県 西予市,,35774,,11661,,16204,,3941,,3295,
2010100000,2010年度,38215,愛媛県 東温市,,27906,,5380,,12407,,3902,,4933,
2010100000,2010年度,38356,愛媛県 上島町,,6562,,2089,,3118,,685,,624,
2010100000,2010年度,38386,愛媛県 久万高原町,,8468,,3480,,3067,,637,,565,
2010100000,2010年度,38401,愛媛県 松前町,,24592,,4268,,12341,,3446,,4164,
2010100000,2010年度,38402,愛媛県 砥部町,,17664,,2995,,7735,,2416,,2430,
2010100000,2010年度,38422,愛媛県 内子町,,15018,,5291,,6879,,1488,,1143,
2010100000,2010年度,38442,愛媛県 伊方町,,9474,,4154,,3887,,775,,646,
2010100000,2010年度,38484,愛媛県 松野町,,3760,,1529,,1622,,317,,228,
2010100000,2010年度,38488,愛媛県 鬼北町,,9875,,3330,,4629,,1009,,717,
2010100000,2010年度,38506,愛媛県 愛南町,,20483,,8449,,8423,,2117,,1376,
2010100000,2010年度,39201,高知県 高知市,,273058,,40506,,101457,,34499,,38484,
2010100000,2010年度,39202,高知県 室戸市,,13489,,5564,,5731,,912,,747,
2010100000,2010年度,39203,高知県 安芸市,,16519,,4901,,8188,,1564,,1521,
2010100000,2010年度,39204,高知県 南国市,,39019,,8090,,18430,,5346,,5456,
2010100000,2010年度,39205,高知県 土佐市,,23823,,6228,,12446,,2437,,2300,
2010100000,2010年度,39206,高知県 須崎市,,20366,,6692,,8947,,1681,,1438,
2010100000,2010年度,39208,高知県 宿毛市,,18839,,6199,,8774,,1851,,1536,
2010100000,2010年度,39209,高知県 土佐清水市,,13900,,5801,,5962,,1123,,800,
2010100000,2010年度,39210,高知県 四万十市,,29915,,7921,,14854,,3127,,3081,
2010100000,2010年度,39211,高知県 香南市,,27409,,5855,,13536,,3590,,3054,
2010100000,2010年度,39212,高知県 香美市,,23314,,6120,,9806,,2377,,2246,
2010100000,2010年度,39301,高知県 東洋町,,2614,,1217,,1064,,134,,144,
2010100000,2010年度,39302,高知県 奈半利町,,3067,,1283,,1159,,193,,194,
2010100000,2010年度,39303,高知県 田野町,,2523,,721,,1158,,229,,211,
2010100000,2010年度,39304,高知県 安田町,,2591,,1010,,1202,,200,,165,
2010100000,2010年度,39305,高知県 北川村,,1181,,405,,473,,83,,67,
2010100000,2010年度,39306,高知県 馬路村,,840,,353,,341,,54,,84,
2010100000,2010年度,39307,高知県 芸西村,,3432,,1091,,1712,,348,,265,
2010100000,2010年度,39341,高知県 本山町,,3569,,1402,,1551,,305,,265,
2010100000,2010年度,39344,高知県 大豊町,,4354,,2169,,1335,,215,,173,
2010100000,2010年度,39363,高知県 土佐町,,3848,,1803,,1489,,295,,209,
2010100000,2010年度,39364,高知県 大川村,,372,,180,,132,,32,,25,
2010100000,2010年度,39386,高知県 いの町,,20909,,6056,,9284,,2513,,2347,
2010100000,2010年度,39387,高知県 仁淀川町,,5820,,3558,,1776,,268,,188,
2010100000,2010年度,39401,高知県 中土佐町,,6564,,3068,,2746,,454,,271,
2010100000,2010年度,39402,高知県 佐川町,,11688,,3969,,5470,,1201,,867,
2010100000,2010年度,39403,高知県 越知町,,5563,,2635,,2147,,376,,237,
2010100000,2010年度,39405,高知県 檮原町,,3426,,1776,,1199,,245,,201,
2010100000,2010年度,39410,高知県 日高村,,4551,,1424,,2200,,467,,322,
2010100000,2010年度,39411,高知県 津野町,,5430,,2867,,1956,,385,,194,
2010100000,2010年度,39412,高知県 四万十町,,16130,,6423,,7175,,1191,,817,
2010100000,2010年度,39424,高知県 大月町,,5049,,2593,,1844,,360,,239,
2010100000,2010年度,39427,高知県 三原村,,1468,,648,,588,,106,,78,
2010100000,2010年度,39428,高知県 黒潮町,,10584,,3684,,4391,,811,,566,
2010100000,2010年度,40100,福岡県 北九州市,,785464,,108051,,346842,,93893,,114231,
2010100000,2010年度,40101,福岡県 北九州市 門司区,,87295,,13218,,40743,,9427,,10465,
2010100000,2010年度,40103,福岡県 北九州市 若松区,,68799,,10286,,32922,,7662,,8691,
2010100000,2010年度,40105,福岡県 北九州市 戸畑区,,49576,,6538,,20741,,5470,,7564,
2010100000,2010年度,40106,福岡県 北九州市 小倉北区,,146855,,17805,,56173,,16776,,22866,
2010100000,2010年度,40107,福岡県 北九州市 小倉南区,,168882,,24664,,84265,,22816,,26320,
2010100000,2010年度,40108,福岡県 北九州市 八幡東区,,59935,,9215,,26925,,6595,,8940,
2010100000,2010年度,40109,福岡県 北九州市 八幡西区,,204122,,26325,,85073,,25147,,29385,
2010100000,2010年度,40130,福岡県 福岡市,,1136092,,90415,,370218,,167477,,245234,
2010100000,2010年度,40131,福岡県 福岡市 東区,,221164,,18571,,76442,,31322,,46466,
2010100000,2010年度,40132,福岡県 福岡市 博多区,,168251,,14923,,54380,,23036,,29696,
2010100000,2010年度,40133,福岡県 福岡市 中央区,,144372,,6171,,36994,,23487,,37519,
2010100000,2010年度,40134,福岡県 福岡市 南区,,195721,,15098,,65063,,29578,,41108,
2010100000,2010年度,40135,福岡県 福岡市 西区,,147577,,15136,,52914,,22224,,31530,
2010100000,2010年度,40136,福岡県 福岡市 城南区,,95690,,6676,,31189,,14196,,21909,
2010100000,2010年度,40137,福岡県 福岡市 早良区,,163317,,13840,,53236,,23634,,37006,
2010100000,2010年度,40202,福岡県 大牟田市,,102214,,21938,,51383,,10492,,10867,
2010100000,2010年度,40203,福岡県 久留米市,,234962,,31838,,108257,,29321,,36549,
2010100000,2010年度,40204,福岡県 直方市,,47356,,8973,,24866,,5243,,5309,
2010100000,2010年度,40205,福岡県 飯塚市,,105007,,22346,,52339,,14381,,13407,
2010100000,2010年度,40206,福岡県 田川市,,40903,,10918,,20193,,4883,,3809,
2010100000,2010年度,40207,福岡県 柳川市,,57510,,12806,,30053,,5719,,5358,
2010100000,2010年度,40210,福岡県 八女市,,56632,,15732,,29679,,5298,,4245,
2010100000,2010年度,40211,福岡県 筑後市,,37717,,5603,,16524,,4422,,4347,
2010100000,2010年度,40212,福岡県 大川市,,30584,,7888,,15720,,3086,,2773,
2010100000,2010年度,40213,福岡県 行橋市,,56940,,8715,,31718,,6786,,6656,
2010100000,2010年度,40214,福岡県 豊前市,,22406,,3664,,12467,,2610,,2425,
2010100000,2010年度,40215,福岡県 中間市,,36853,,7836,,19825,,3767,,3505,
2010100000,2010年度,40216,福岡県 小郡市,,45013,,4961,,21993,,6943,,9147,
2010100000,2010年度,40217,福岡県 筑紫野市,,76895,,6587,,32807,,12183,,17458,
2010100000,2010年度,40218,福岡県 春日市,,80759,,7888,,36457,,13005,,17451,
2010100000,2010年度,40219,福岡県 大野城市,,73022,,6691,,29421,,11196,,15676,
2010100000,2010年度,40220,福岡県 宗像市,,74905,,7528,,32036,,10956,,15298,
2010100000,2010年度,40221,福岡県 太宰府市,,55086,,4738,,23017,,8430,,12297,
2010100000,2010年度,40223,福岡県 古賀市,,45485,,5574,,20648,,6933,,8437,
2010100000,2010年度,40224,福岡県 福津市,,45092,,4849,,19947,,6606,,8566,
2010100000,2010年度,40225,福岡県 うきは市,,25745,,5576,,13772,,2535,,2118,
2010100000,2010年度,40226,福岡県 宮若市,,24853,,5833,,13415,,2710,,2271,
2010100000,2010年度,40227,福岡県 嘉麻市,,35300,,10158,,16230,,3739,,2635,
2010100000,2010年度,40228,福岡県 朝倉市,,45878,,9041,,22844,,5076,,4809,
2010100000,2010年度,40229,福岡県 みやま市,,33851,,7644,,18113,,3144,,2877,
2010100000,2010年度,40230,福岡県 糸島市,,77134,,12483,,36506,,10901,,11446,
2010100000,2010年度,40231,福岡県 那珂川市,,37640,,3958,,15732,,5278,,5942,
2010100000,2010年度,40341,福岡県 宇美町,,30708,,6816,,15722,,3697,,3667,
2010100000,2010年度,40342,福岡県 篠栗町,,24109,,3507,,11871,,3449,,4217,
2010100000,2010年度,40343,福岡県 志免町,,33948,,5075,,16479,,4933,,5548,
2010100000,2010年度,40344,福岡県 須恵町,,20726,,4065,,11152,,2520,,2372,
2010100000,2010年度,40345,福岡県 新宮町,,18217,,1939,,7946,,3181,,4315,
2010100000,2010年度,40348,福岡県 久山町,,6514,,1029,,3279,,994,,1113,
2010100000,2010年度,40349,福岡県 粕屋町,,32141,,3973,,13795,,4804,,5628,
2010100000,2010年度,40381,福岡県 芦屋町,,12299,,2057,,5682,,1164,,1115,
2010100000,2010年度,40382,福岡県 水巻町,,23679,,4961,,12083,,2553,,2442,
2010100000,2010年度,40383,福岡県 岡垣町,,25866,,3846,,12331,,3254,,3411,
2010100000,2010年度,40384,福岡県 遠賀町,,15790,,2137,,7845,,1981,,2001,
2010100000,2010年度,40401,福岡県 小竹町,,7306,,2013,,3800,,760,,586,
2010100000,2010年度,40402,福岡県 鞍手町,,14406,,3606,,7977,,1481,,1181,
2010100000,2010年度,40421,福岡県 桂川町,,11394,,2836,,5261,,1478,,1003,
2010100000,2010年度,40447,福岡県 筑前町,,23375,,4269,,13620,,2640,,2466,
2010100000,2010年度,40448,福岡県 東峰村,,2058,,562,,839,,195,,156,
2010100000,2010年度,40503,福岡県 大刀洗町,,12008,,2106,,6193,,1433,,1234,
2010100000,2010年度,40522,福岡県 大木町,,11324,,2078,,6267,,1344,,1151,
2010100000,2010年度,40544,福岡県 広川町,,16010,,3277,,8413,,1764,,1393,
2010100000,2010年度,40601,福岡県 香春町,,9779,,2809,,4901,,1196,,833,
2010100000,2010年度,40602,福岡県 添田町,,9238,,2995,,4286,,1064,,731,
2010100000,2010年度,40604,福岡県 糸田町,,7928,,2784,,3787,,796,,551,
2010100000,2010年度,40605,福岡県 川崎町,,14858,,5883,,6658,,1371,,838,
2010100000,2010年度,40608,福岡県 大任町,,4517,,1553,,2132,,511,,320,
2010100000,2010年度,40609,福岡県 赤村,,2706,,864,,1361,,294,,187,
2010100000,2010年度,40610,福岡県 福智町,,20146,,6598,,10172,,1996,,1335,
2010100000,2010年度,40621,福岡県 苅田町,,28458,,3799,,14993,,3255,,3276,
2010100000,2010年度,40625,福岡県 みやこ町,,18105,,3744,,10057,,1767,,1573,
2010100000,2010年度,40642,福岡県 吉富町,,5427,,842,,3004,,649,,533,
2010100000,2010年度,40646,福岡県 上毛町,,6467,,906,,3936,,795,,705,
2010100000,2010年度,40647,福岡県 築上町,,16271,,3005,,9676,,1757,,1520,
2010100000,2010年度,41201,佐賀県 佐賀市,,184852,,28486,,91441,,24299,,31133,
2010100000,2010年度,41202,佐賀県 唐津市,,101878,,30485,,49388,,9814,,9315,
2010100000,2010年度,41203,佐賀県 鳥栖市,,53119,,7423,,27906,,6721,,8443,
2010100000,2010年度,41204,佐賀県 多久市,,17458,,4705,,9054,,1906,,1536,
2010100000,2010年度,41205,佐賀県 伊万里市,,46191,,11087,,21757,,4375,,4249,
2010100000,2010年度,41206,佐賀県 武雄市,,40745,,9502,,19713,,4177,,4088,
2010100000,2010年度,41207,佐賀県 鹿島市,,24538,,4798,,10452,,2343,,2263,
2010100000,2010年度,41208,佐賀県 小城市,,35400,,5993,,19264,,4331,,4040,
2010100000,2010年度,41209,佐賀県 嬉野市,,23553,,7127,,11395,,2365,,2043,
2010100000,2010年度,41210,佐賀県 神埼市,,26115,,4132,,14790,,2870,,3183,
2010100000,2010年度,41327,佐賀県 吉野ヶ里町,,12772,,1905,,7511,,1469,,1550,
2010100000,2010年度,41341,佐賀県 基山町,,14101,,2060,,7058,,1893,,2565,
2010100000,2010年度,41345,佐賀県 上峰町,,7092,,1039,,4195,,879,,847,
2010100000,2010年度,41346,佐賀県 みやき町,,21624,,4611,,12332,,2290,,2353,
2010100000,2010年度,41387,佐賀県 玄海町,,5180,,2272,,2325,,346,,232,
2010100000,2010年度,41401,佐賀県 有田町,,16911,,3917,,9553,,1765,,1638,
2010100000,2010年度,41423,佐賀県 大町町,,6184,,1870,,3254,,546,,499,
2010100000,2010年度,41424,佐賀県 江北町,,7669,,1639,,4147,,854,,825,
2010100000,2010年度,41425,佐賀県 白石町,,20839,,5160,,10832,,2226,,1742,
2010100000,2010年度,41441,佐賀県 太良町,,8012,,3124,,3839,,652,,343,
2010100000,2010年度,42201,長崎県 長崎市,,355878,,63697,,152657,,41762,,49469,
2010100000,2010年度,42202,長崎県 佐世保市,,208612,,45025,,112754,,21294,,21998,
2010100000,2010年度,42203,長崎県 島原市,,38850,,11608,,18540,,3909,,3538,
2010100000,2010年度,42204,長崎県 諫早市,,111542,,23575,,55716,,13672,,13593,
2010100000,2010年度,42205,長崎県 大村市,,69554,,9754,,33094,,8663,,8394,
2010100000,2010年度,42207,長崎県 平戸市,,28978,,11665,,13163,,2234,,1645,
2010100000,2010年度,42208,長崎県 松浦市,,20644,,7054,,10522,,1576,,1236,
2010100000,2010年度,42209,長崎県 対馬市,,28472,,12159,,11953,,2210,,1954,
2010100000,2010年度,42210,長崎県 壱岐市,,24055,,9890,,10020,,1979,,1697,
2010100000,2010年度,42211,長崎県 五島市,,34194,,14580,,13585,,3069,,2433,
2010100000,2010年度,42212,長崎県 西海市,,26215,,9614,,13153,,2007,,1387,
2010100000,2010年度,42213,長崎県 雲仙市,,38607,,13928,,17333,,3637,,2288,
2010100000,2010年度,42214,長崎県 南島原市,,41955,,16678,,18602,,4093,,2523,
2010100000,2010年度,42307,長崎県 長与町,,32082,,4261,,15703,,4860,,6404,
2010100000,2010年度,42308,長崎県 時津町,,22741,,3411,,10211,,2718,,2800,
2010100000,2010年度,42321,長崎県 東彼杵町,,7414,,2403,,3788,,686,,415,
2010100000,2010年度,42322,長崎県 川棚町,,11712,,2828,,6395,,1330,,1011,
2010100000,2010年度,42323,長崎県 波佐見町,,12297,,3203,,6793,,1181,,792,
2010100000,2010年度,42383,長崎県 小値賀町,,2516,,1228,,962,,176,,146,
2010100000,2010年度,42391,長崎県 佐々町,,10663,,2625,,5451,,1264,,1024,
2010100000,2010年度,42411,長崎県 新上五島町,,18459,,8868,,6958,,1441,,1165,
2010100000,2010年度,43100,熊本県 熊本市,,566385,,64209,,224105,,73110,,98632,
2010100000,2010年度,43101,熊本県 熊本市 中央区,,-,,-,,-,,-,,-,
2010100000,2010年度,43102,熊本県 熊本市 東区,,-,,-,,-,,-,,-,
2010100000,2010年度,43103,熊本県 熊本市 西区,,-,,-,,-,,-,,-,
2010100000,2010年度,43104,熊本県 熊本市 南区,,-,,-,,-,,-,,-,
2010100000,2010年度,43105,熊本県 熊本市 北区,,-,,-,,-,,-,,-,
2010100000,2010年度,43202,熊本県 八代市,,106573,,27762,,54017,,10253,,9495,
2010100000,2010年度,43203,熊本県 人吉市,,29267,,8450,,14242,,2857,,3182,
2010100000,2010年度,43204,熊本県 荒尾市,,45278,,11225,,23355,,5022,,4342,
2010100000,2010年度,43205,熊本県 水俣市,,22472,,6923,,11040,,2316,,2124,
2010100000,2010年度,43206,熊本県 玉名市,,55754,,13082,,29608,,5594,,6117,
2010100000,2010年度,43208,熊本県 山鹿市,,45653,,12460,,23729,,4536,,4093,
2010100000,2010年度,43210,熊本県 菊池市,,40632,,8643,,23333,,4459,,3595,
2010100000,2010年度,43211,熊本県 宇土市,,29971,,7414,,15204,,3183,,3453,
2010100000,2010年度,43212,熊本県 上天草市,,25068,,11553,,10110,,1679,,1176,
2010100000,2010年度,43213,熊本県 宇城市,,50306,,13925,,24244,,5165,,4848,
2010100000,2010年度,43214,熊本県 阿蘇市,,23741,,6230,,13098,,2156,,1777,
2010100000,2010年度,43215,熊本県 天草市,,74085,,28039,,32117,,6998,,5229,
2010100000,2010年度,43216,熊本県 合志市,,42273,,6091,,21209,,6070,,6994,
2010100000,2010年度,43348,熊本県 美里町,,9875,,4385,,4318,,680,,435,
2010100000,2010年度,43364,熊本県 玉東町,,4523,,1309,,2444,,385,,381,
2010100000,2010年度,43367,熊本県 南関町,,8830,,2400,,4940,,827,,594,
2010100000,2010年度,43368,熊本県 長洲町,,13678,,3341,,7475,,1520,,1249,
2010100000,2010年度,43369,熊本県 和水町,,9531,,3152,,4723,,784,,654,
2010100000,2010年度,43403,熊本県 大津町,,24235,,3953,,12265,,3001,,2985,
2010100000,2010年度,43404,熊本県 菊陽町,,28600,,3456,,12515,,4083,,4937,
2010100000,2010年度,43423,熊本県 南小国町,,3815,,1289,,1868,,380,,262,
2010100000,2010年度,43424,熊本県 小国町,,6686,,2451,,3171,,523,,446,
2010100000,2010年度,43425,熊本県 産山村,,1361,,400,,734,,115,,96,
2010100000,2010年度,43428,熊本県 高森町,,5713,,2026,,2665,,507,,406,
2010100000,2010年度,43432,熊本県 西原村,,5444,,1651,,2394,,586,,479,
2010100000,2010年度,43433,熊本県 南阿蘇村,,9428,,2647,,4913,,930,,844,
2010100000,2010年度,43441,熊本県 御船町,,14605,,4121,,7647,,1502,,1264,
2010100000,2010年度,43442,熊本県 嘉島町,,6917,,1391,,3764,,831,,900,
2010100000,2010年度,43443,熊本県 益城町,,26093,,6192,,13541,,2973,,2991,
2010100000,2010年度,43444,熊本県 甲佐町,,9394,,2788,,4925,,915,,694,
2010100000,2010年度,43447,熊本県 山都町,,14813,,5750,,7155,,929,,657,
2010100000,2010年度,43468,熊本県 氷川町,,10451,,3184,,5342,,923,,772,
2010100000,2010年度,43482,熊本県 芦北町,,16285,,6413,,7388,,1407,,1003,
2010100000,2010年度,43484,熊本県 津奈木町,,4199,,1664,,2023,,310,,198,
2010100000,2010年度,43501,熊本県 錦町,,8815,,2651,,4751,,841,,520,
2010100000,2010年度,43505,熊本県 多良木町,,8800,,3140,,4307,,743,,487,
2010100000,2010年度,43506,熊本県 湯前町,,3663,,1276,,1913,,281,,171,
2010100000,2010年度,43507,熊本県 水上村,,2016,,908,,857,,143,,90,
2010100000,2010年度,43510,熊本県 相良村,,4078,,1679,,1965,,282,,147,
2010100000,2010年度,43511,熊本県 五木村,,1057,,559,,386,,54,,50,
2010100000,2010年度,43512,熊本県 山江村,,2902,,1136,,1285,,219,,105,
2010100000,2010年度,43513,熊本県 球磨村,,3619,,1759,,1583,,173,,96,
2010100000,2010年度,43514,熊本県 あさぎり町,,13501,,4438,,6915,,1357,,751,
2010100000,2010年度,43531,熊本県 苓北町,,6919,,2934,,2954,,576,,410,
2010100000,2010年度,44201,大分県 大分市,,372894,,43882,,198284,,48839,,59041,
2010100000,2010年度,44202,大分県 別府市,,99081,,14496,,48627,,13036,,13948,
2010100000,2010年度,44203,大分県 中津市,,68535,,10939,,38540,,8171,,8099,
2010100000,2010年度,44204,大分県 日田市,,57808,,16057,,30107,,5421,,5511,
2010100000,2010年度,44205,大分県 佐伯市,,64737,,18093,,34220,,5826,,5352,
2010100000,2010年度,44206,大分県 臼杵市,,34864,,8400,,19471,,3172,,3367,
2010100000,2010年度,44207,大分県 津久見市,,17052,,5394,,8929,,1378,,1325,
2010100000,2010年度,44208,大分県 竹田市,,21149,,5179,,12163,,1751,,1826,
2010100000,2010年度,44209,大分県 豊後高田市,,20282,,5131,,10992,,1970,,2060,
2010100000,2010年度,44210,大分県 杵築市,,26683,,5636,,14673,,2802,,2809,
2010100000,2010年度,44211,大分県 宇佐市,,48624,,8439,,27354,,5551,,5451,
2010100000,2010年度,44212,大分県 豊後大野市,,33333,,7096,,20066,,3005,,2936,
2010100000,2010年度,44213,大分県 由布市,,28381,,5689,,16198,,3103,,3205,
2010100000,2010年度,44214,大分県 国東市,,27154,,6849,,14503,,2644,,2690,
2010100000,2010年度,44322,大分県 姫島村,,1925,,1043,,696,,105,,78,
2010100000,2010年度,44341,大分県 日出町,,22635,,3578,,12488,,3012,,3076,
2010100000,2010年度,44461,大分県 九重町,,8918,,2833,,4793,,684,,588,
2010100000,2010年度,44462,大分県 玖珠町,,14146,,3422,,7999,,1270,,1181,
2010100000,2010年度,45201,宮崎県 宮崎市,,313845,,40112,,129834,,39067,,48490,
2010100000,2010年度,45202,宮崎県 都城市,,136549,,38434,,66230,,13879,,11827,
2010100000,2010年度,45203,宮崎県 延岡市,,105980,,31086,,51805,,9740,,9534,
2010100000,2010年度,45204,宮崎県 日南市,,47916,,14338,,25809,,4091,,3315,
2010100000,2010年度,45205,宮崎県 小林市,,39683,,13831,,19042,,3426,,2780,
2010100000,2010年度,45206,宮崎県 日向市,,50849,,14654,,23756,,5066,,4430,
2010100000,2010年度,45207,宮崎県 串間市,,17282,,6869,,7829,,1520,,945,
2010100000,2010年度,45208,宮崎県 西都市,,26719,,8253,,13737,,2644,,1690,
2010100000,2010年度,45209,宮崎県 えびの市,,18063,,6834,,8294,,1535,,1005,
2010100000,2010年度,45341,宮崎県 三股町,,19408,,5070,,10261,,2140,,1651,
2010100000,2010年度,45361,宮崎県 高原町,,8468,,3293,,3973,,695,,428,
2010100000,2010年度,45382,宮崎県 国富町,,17277,,5032,,9187,,1623,,1125,
2010100000,2010年度,45383,宮崎県 綾町,,5927,,1812,,3003,,574,,470,
2010100000,2010年度,45401,宮崎県 高鍋町,,17341,,3219,,9599,,1988,,2142,
2010100000,2010年度,45402,宮崎県 新富町,,14446,,3091,,8625,,1553,,1137,
2010100000,2010年度,45403,宮崎県 西米良村,,1086,,494,,405,,82,,100,
2010100000,2010年度,45404,宮崎県 木城町,,4216,,1343,,2117,,462,,291,
2010100000,2010年度,45405,宮崎県 川南町,,13739,,4056,,7237,,1313,,779,
2010100000,2010年度,45406,宮崎県 都農町,,9162,,2953,,4768,,746,,416,
2010100000,2010年度,45421,宮崎県 門川町,,15203,,4962,,7774,,1317,,873,
2010100000,2010年度,45429,宮崎県 諸塚村,,1635,,801,,619,,121,,94,
2010100000,2010年度,45430,宮崎県 椎葉村,,2692,,1365,,1010,,144,,167,
2010100000,2010年度,45431,宮崎県 美郷町,,5475,,3029,,1872,,317,,252,
2010100000,2010年度,45441,宮崎県 高千穂町,,11527,,4292,,5319,,1028,,876,
2010100000,2010年度,45442,宮崎県 日之影町,,3834,,1649,,1774,,263,,147,
2010100000,2010年度,45443,宮崎県 五ヶ瀬町,,3517,,1501,,1459,,302,,220,
2010100000,2010年度,46201,鹿児島県 鹿児島市,,473735,,51685,,189825,,68444,,71846,
2010100000,2010年度,46203,鹿児島県 鹿屋市,,83396,,19267,,43734,,8498,,7027,
2010100000,2010年度,46204,鹿児島県 枕崎市,,19898,,6904,,9848,,1935,,1187,
2010100000,2010年度,46206,鹿児島県 阿久根市,,19433,,6941,,9126,,1765,,1127,
2010100000,2010年度,46208,鹿児島県 出水市,,44514,,11263,,24372,,4440,,3725,
2010100000,2010年度,46210,鹿児島県 指宿市,,37216,,10619,,19378,,3649,,2939,
2010100000,2010年度,46213,鹿児島県 西之表市,,14007,,4234,,7217,,1381,,1068,
2010100000,2010年度,46214,鹿児島県 垂水市,,14803,,5558,,6954,,1222,,1033,
2010100000,2010年度,46215,鹿児島県 薩摩川内市,,79968,,19396,,41789,,8894,,6957,
2010100000,2010年度,46216,鹿児島県 日置市,,40953,,9709,,20175,,4674,,3967,
2010100000,2010年度,46217,鹿児島県 曽於市,,33086,,12430,,15501,,2839,,1840,
2010100000,2010年度,46218,鹿児島県 霧島市,,99494,,20818,,51019,,11470,,10105,
2010100000,2010年度,46219,鹿児島県 いちき串木野市,,25174,,6937,,13053,,2852,,1989,
2010100000,2010年度,46220,鹿児島県 南さつま市,,31899,,10978,,14867,,3170,,2497,
2010100000,2010年度,46221,鹿児島県 志布志市,,27293,,9242,,12979,,2519,,1781,
2010100000,2010年度,46222,鹿児島県 奄美市,,36828,,11182,,16563,,4869,,3638,
